timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-18T14:58:28,codecarbon,7fff8441-c5b1-43e9-a6d2-3b6abdb59e27,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.0731978039984824,8.14241158925229e-06,3.927464891940552e-06,0.0,68.7144280454777,10.0,1.5688981962486852e-06,3.360697132998025e-05,1.1606156266659836e-05,4.678202579288877e-05,0.0,Spain,ESP,galicia,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474952697753906,machine,N,1.0,0.0
2025-11-18T14:58:32,codecarbon,1931f25c-b519-4dcd-852b-b9bc4edb7067,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.042881187997409,8.471107621799855e-06,4.146647231160757e-06,0.0,0.0,10.0,4.034605468732379e-06,2.922252337800301e-05,1.5413411927753863e-05,4.8670540774489255e-05,0.0,Spain,ESP,galicia,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474952697753906,machine,N,1.0,0.0
2025-11-18T15:11:31,codecarbon,32e35602-5563-40e6-9f33-43cc66245c6e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.013081264987704,6.421372617278984e-05,1.0679005212633052e-05,0.0,0.0,10.0,1.3720533499575083e-06,0.000353775005242,1.3791327922202371e-05,0.0003689383865141,0.0,Spain,ESP,galicia,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474952697753906,machine,N,1.0,0.0
2025-11-18T15:11:35,codecarbon,2c6577cd-2c24-4f50-b728-0345c9c3a62a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.1419051090051653,1.0638835970858605e-05,4.966996869343079e-06,0.0,549.0263931877699,10.0,3.808840904728863e-06,4.270864527797236e-05,1.4607684577761878e-05,6.11251707604631e-05,0.0,Spain,ESP,galicia,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474952697753906,machine,N,1.0,0.0
2025-11-18T15:11:38,codecarbon,5c9de034-58a2-435c-b172-962aac1bcb00,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.89542521200201,6.040055895628668e-06,3.186649548282078e-06,0.0,63.56196147384934,10.0,3.818756491918507e-06,1.5858901575988016e-05,1.5025334725133793e-05,3.470299279304032e-05,0.0,Spain,ESP,galicia,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474952697753906,machine,N,1.0,0.0
2025-11-18T15:12:04,codecarbon,eb0d7438-8d15-4b53-ba80-5b69a019e89a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.016204706989811,5.749293339460768e-05,9.556345934806813e-06,0.0,0.0,10.0,1.619940461579877e-06,0.0003139849734099,1.4719322811045756e-05,0.0003303242366826,0.0,Spain,ESP,galicia,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474952697753906,machine,N,1.0,0.0
2025-11-18T15:12:08,codecarbon,ea77c1a5-7a62-4702-a46c-1b314f3bd312,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.292157242001849,8.29162390183113e-06,3.6173887855048127e-06,0.0,122.53370769741706,10.0,1.355132845384788e-06,3.484308342999176e-05,1.144110519449492e-05,4.763932146987147e-05,0.0,Spain,ESP,galicia,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474952697753906,machine,N,1.0,0.0
2025-11-18T15:12:11,codecarbon,e43d77c8-c3a2-4fdd-9e56-40e03608691a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.03538722700614,8.689163244677166e-06,4.269046758959028e-06,0.0,0.0,10.0,1.5708068446763555e-06,3.626697345801566e-05,1.2085593697176794e-05,4.99233739998688e-05,0.0,Spain,ESP,galicia,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474952697753906,machine,N,1.0,0.0
2025-11-18T15:12:15,codecarbon,078d7faa-27db-41ed-bf3e-bc53cac9810d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.922211798999342,7.390903411962269e-06,3.844999503077548e-06,0.0,0.0,10.0,3.80885339220208e-06,2.38005745959724e-05,1.4854826030568802e-05,4.246425401874328e-05,0.0,Spain,ESP,galicia,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474952697753906,machine,N,1.0,0.0
2025-11-18T15:16:03,codecarbon,7b63bcba-c481-42f2-8880-fa976cad93ee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.015951007997501,4.6214507551402127e-05,7.681995330408337e-06,0.0,265.2817119631046,10.0,1.585142827498231e-06,0.0002463382526259,1.760092256663483e-05,0.0002655243180201,0.0,Spain,ESP,galicia,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474952697753906,machine,N,1.0,0.0
2025-11-18T15:16:06,codecarbon,7b35cc53-f83a-4c2a-90dc-46ac765e3852,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.2811669079965213,8.16892642230999e-06,3.581029688653737e-06,0.0,60.679191840822924,10.0,4.022790124409174e-06,2.687363261000275e-05,1.6037943380554985e-05,4.6934366114966904e-05,0.0,Spain,ESP,galicia,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474952697753906,machine,N,1.0,0.0
